gerogeroR,IiyamaAkari,mjauemi,nippon_ukuraina,OKB1917,nvkePqkpk5P3Y50,Gurenko_Andrii,MichitoTsuruoka,Sz73B,ozawa_jimusho,jda1BekUDve1ccx,kamipapa_ro,FIFI_Egypt,KunisueNorito,yoniumuhibi,KanAugust,matsudaHI,KadotaRyusho,tezheya,rockfish31,iiduna_yutaka,Narodovlastiye,toshio_tamogami,naoyafujiwara,ichiroaisawa,kazzshi69,airi_deshi_555,rusbureau,mooncave3,soraplaza
1538401100671246336,354250063,2243515820,1529056359118868480,109791652,1509059577571991553,265243573,166166802,957130106,1539563638348201985,824635773462859776,759638292912492544,1479444501626167297,1407964750600818689,1419390715310739456,972983590928580608,1055656792997421056,969744804622974976,213258769,105623729,800970097925853184,1462628961553461250,1527983945471561734,1255526028677509120,1468877916306292742,849867230112120833,1153873100913557506,514940719,1260148755178741761,1239813816889663488
1531906738068127744,3826185138,1536690787,92279905,125259288,719148776024203264,1532526336476344320,1301257875403071488,1161825588442615808,1102835500627353600,1510972345850396674,1371380861732483072,1540682126038749185,154589241,1203322132131962881,93155201,949652951328464896,1540317465422331909,1383338970633818116,1537806670809677825,1390580658741809152,116722716,2916684918,1358979969544712196,265818523,1081357118903443457,4852555563,240698532,127748334,1157812987731668992
928594562787852288,1453586788568612871,1496224948272394240,1123908064153939971,181689541,1270332048092192768,1537314119006621697,148170211,972493120775442432,600009563,1121330433541599232,986156475104903168,1250779213453377537,1521829513176690688,1076160783799672833,239683727,885518620142346240,1416155692491153408,229133351,1502387450278072320,141601557,1189752259736825856,1272157512259657728,4190637198,1443480904664420352,2920076896,1527102797723758593,963580679433854976,121406799,1375261743153180677
1235753862746632192,3364902432,1326452688129650689,1089091120380825601,1367634696297869312,1502438616655556613,1536836780011696129,1534153812759351296,1680981662,926166306046353408,1539621737327116288,1169102832143761408,1536981131861827584,1182948533701210112,1518503546542772225,1310141444854751233,992748222413062144,1540315584910737408,1371921120102813699,1356564240065265666,1358414822707142660,1539510909689024512,2421059532,2885400800,1454316901958504451,110417109,927517782014435328,2970871171,1249863316786147328,1144553875006840833
1608144090,1078128988415901698,1481106799797276677,1532490771928317953,1164108386318766082,1396803394015141890,1449183590198099969,739460752986148864,60763237,1501540698021330945,1471852496062750732,3183427298,1540676519088967680,1100208967425286145,1451504044552306690,4730879364,1522214360596156418,1540311852718374912,1310372601424797697,1124786173908406273,1449752691677155331,221478561,2318245795,4216518312,2516898121,1083331511112294400,927048448691511302,124389560,2274299858,1535995410179059712
1520383524896788481,1035886882146537472,120015635,1879437908,171095471,1376032017888972804,1500720123769806848,1514757848278138881,1482649220809371651,3043590752,111510738,1211877130541289473,1487970530669961216,1120055861400023041,826705168754364417,1379701478638555137,1258182326393200640,1540315615936004096,704911237394644993,745623369177927681,804943991481372672,1531971638098481153,570387839,163137860,1336572442857238528,161569140,192744278,149014190,1251306256595218432,1523274762235297792
1533242246740705282,426633113,2875854589,1534025515329519616,86690185,1517653739590414336,1455171860832817154,427484732,1212406423897817088,1345571390292807682,1539614591814365185,158948688,1269456132042420224,264497201,1432168026107875333,89114081,1392669497966809088,1540313352265957377,2917069961,1514083228612710405,1147664578987220992,1347352054247813121,353678096,168397020,802344608579489792,2611749458,2463553136,1381113013252448259,1531255977756217344,532984500
1494316696823205892,1527268037334024192,347193194,1460580799217270788,93217387,1443436696230502401,2848818146,1533025579749937152,4009177452,1481825761644351488,1092964095270080512,1488467013228199941,1505694282765660163,1527545100904980480,1497260035822751744,1369202711523065856,1358398375083712515,1532235247407927296,1261591011161026563,1537870803626229760,145208696,237569050,1089466567023255554,1513916128351113220,1467165724280233986,2850299065,1182988076953456641,919667585997611008,48198856,585955814
1452575140819058696,1539961047490379779,1218913479442092034,1538515156812316672,1411274225042657282,1473318004025073668,1083462667,3680951473,1520359385473892353,1150422384790269952,3845546358,243468375,1540675029351837697,1527528255808753665,814769401744367616,1488051793200234498,827626808682086400,2311483422,1450493535350767619,1537727239072239616,854502318,1366621595322621954,3122944675,3307673726,1460601144779358208,1094735875941040128,1089208322,1505542261329002496,1262754488240095235,1212687456589365248
1096972011773997056,133852712,115230748,2547847796,1030471431102943233,1466342209402589186,1321723445323812864,1357128231837569027,726415192389603330,1290918186049630208,1334721149637255168,1341621916407238656,1524719681122103296,1451413685570719748,111766095,1233685067756519425,146760241,1537304374094925826,1535932771100954624,1537674638460956672,3103399284,1535550882678710272,4529129413,1508666294542819329,1371804207720800259,1056281390852067329,1263960603774738434,802771980948676608,1437685135382495236,1535847833500536832
1519887700379070464,1284548447782137857,1244686954710487040,1505223860203167744,1538396709759295489,1136920277013606402,1537261237851258880,1524771805457641477,1247075274128162816,1194480431380357122,2356191192,1175951014089785344,106698849,84648206,1047886951691386880,952144654476046342,1491779159839936512,1540301055753191424,1534133268110577670,1528673361454575616,430347796,192036389,1537804856832172032,1120269172074618881,1246453589746180097,724904410111946752,1402096704841650176,106611708,185169284,4080792679
985503618957635591,1471107895798661121,1079818165238943744,753000864302837761,1047473114504777729,997482257634885634,1279669111702687745,137633774,1395612310849286151,993024262209355776,963758149009162242,153840714,1511652732553543685,1527472103489929223,1360606353690132482,959605409131544576,824298210797768706,4899151610,3041163727,1537859968967135232,1396272608362995715,1534893660508065792,1018099519362224128,794840630,1245757035137777664,125933746,91045491,1365307297371623431,3066706196,199386746
1308788469972385793,1482655633501745155,2791821658,1502782267709558785,1450093736566800392,1389401925842472963,1534507000272367616,1045945712649723904,1410093249818030082,113894225,850285287590600704,1260756738615070721,2845830506,176275091,1518434700410335233,1382615591245148161,539245795,1182591357128364033,1873745868,1531126368200970240,1419824586133147648,1337975663165247490,1312016707574087680,2949396126,1468471773725622277,254102940,3325378770,768991764,1305153745894825984,1182844961315667968
1355750239156637698,1194766689646215168,784666745470464000,2878903622,58474983,1425739254919954439,1444540442117238784,6134622,92536472,1519575512603303937,1539592449236299776,3472005253,97862616,775296100093657088,857588044232249344,1077932589149609984,446955362,1158843679,1454431347582197763,54220542,1446129717040463887,2441570586,912269761899241472,136270185,1468156369128005635,942757941609766912,1256707157350703104,3297668240,1530545019144536064,105597260
1870657590,561191259,282867711,703062304816926722,1936273850,858960754581446656,1360134639319326720,429042859,1498318460434403329,1483020557239013378,1425593356088840192,1234497476381425664,1534536295401172992,858889502743379968,145684492,1511991495544680448,919050120,946130135526211584,1309127142224146438,95587370,1450462741131636743,450523170,2576635646,1532700042553102337,1054434024968544257,299995632,583209040,1302474333831356422,1531274599237054467,1535453911947292674
706891513,96793598,990845118,1370595018180685824,1538397090266501120,1517129894714654721,1418542151730798594,875433509195624448,1231902901032718336,1466298045738676224,141821519,1429474329146712067,716803933,790861604996775936,1118830599916011520,1463102243721211907,1490086011514376193,128487224,518590684,1264904546347651073,1390278376393297927,989786127467855872,1342746199888052224,1310818964851757056,1150246339139162112,220633545,1465596536889700352,120026936,878061255474282497,1375285917078855687
1446040461190197253,306889687,1238642284335259648,1398979522767200267,162391501,94777233,905255123458207745,836439578990911488,86963133,1536470346315862016,1026613050,1410966692130279426,1482190142681284610,2853507397,760232185227980802,3269882803,2537274223,1540308553906302982,822111705899507713,2380725392,1136656976744669184,1538271131630678016,986247591263272960,1214042095679238144,3088804248,873589046722744320,1492129867068067840,749154577740468224,1466784632968736769,1442447831772499975
1501817959911915524,1539938309962874881,312487768,1539214835212505088,1402584384884994052,805688739976491009,204775479,286549592,1295457783320440832,4708596433,1510078215041150976,1496694983747051520,3065810748,729133378281185281,1424683308038819845,807251876890542081,1499705958389501954,771195014718251009,1539614591814365185,1527665545868218368,892335659448279041,1263099189912715266,1535898152678879232,1469698033059504133,1464362249993461760,3178097851,1376694521077977092,1506965702351151109,1058296992072265728,1501103865437237248
3066857930,861203703948115969,1163119024290426880,1538819646107062272,1310458468818542592,1515477673019318273,98018164,1431151493206327297,1113819249804361728,1486408373252026368,1422479656335249409,268630067,1474348377496498179,119647740,1470741490809065480,120817611,1465581332575182851,1538076403,1159287433420103681,878235956255408129,1448997511952101382,1514311042620444672,1335400013556404224,1460114201922646016,110556236,105107690,1101714084259495936,464464629,1523087227919958017,975195668
1483364805222481925,1472486221515730949,1504617213407375371,1105695026644869121,1257937644715032578,1488487587564392450,1336880630508875776,1094479474131750913,1241175185874546688,1539853839515656192,1230127862167924736,3224814847,1486673539281600513,863016399957929984,889748266945990657,1513948409782497280,2380896142,1577672648,1066287222289162241,3017138314,1452391121942761472,1509158457102020614,1378909982863683587,185562216,1466396857173970948,1082638908251226112,1481505783829647360,1507279537440141312,1291221637988114433,1516317850579120130
54245041,2617546668,1323218456557182976,1539213042436612096,1364528345346543623,1509961883532423177,1537081077499432960,3101617885,1012999743482441729,1353354453529763841,1042782025680207872,1249351812844384256,865206153852076033,75327198,855344761867194369,1011249279690633217,1295437099907284993,1863805644,1406294992788672515,1498260958237450242,163806043,736793912841363457,1538174092674797568,1358497989816315905,1465623518205612032,71532905,1328323853211209728,333242712,1411243816896516104,1509763562884849669
330839129,1346762689633161217,1265473856816312320,1538797695875174400,1225305357007745025,1176994336732413952,1076306376270348288,1532158019639070720,1404390121755930633,589499922,743286385696641024,1300089232380182529,2795227921,1514567045194874880,1517332466570194944,171524592,1442732822234607622,1112201919273930754,1539568984286449666,1362620179541237761,1277865383886598144,734739997610381312,1389799165299879937,1395958951326281729,1467469890307387396,1520451091,1275045557489111041,2901244633,1341023034577100800,1514913420058923011
